Add Date,Year,Month,Day,DayOfWeek,Asset Code,Asset ID,Material,General Location,Install Date,Land ID
2013-09-06 09:44:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3228
2013-09-06 09:45:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3228
2013-09-06 09:51:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3228
2013-09-06 09:51:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3228
2013-09-04 11:39:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2186
2013-09-04 11:40:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2186
2013-09-05 11:09:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2233
2013-09-09 10:49:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2347
2013-09-10 14:53:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2219
2013-09-10 14:54:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2219
2013-09-12 11:32:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2467
2013-09-12 15:40:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2235
2013-09-17 10:06:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,23
2013-09-17 10:07:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,23
2013-09-17 14:06:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,40
2013-09-17 14:06:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,40
2013-09-18 10:29:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3374
2013-07-03 09:59:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1726
2013-09-20 10:59:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,149
2013-09-16 13:26:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2576
2013-09-16 13:29:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2576
2013-09-17 10:45:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3023
2013-09-17 10:46:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3023
2013-09-17 10:46:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3023
2013-09-17 10:47:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3023
2013-09-17 13:24:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3191
2013-09-17 13:26:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3191
2013-09-18 10:04:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2590
2013-09-18 10:05:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2590
2013-09-18 12:37:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2597
2013-09-18 12:37:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2597
2013-09-19 10:14:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2645
2013-09-19 10:15:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2648
2013-09-19 11:01:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2667
2013-09-19 11:01:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2667
2013-09-19 11:01:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2667
2013-09-19 11:02:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2667
2013-09-19 13:57:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3066
2013-09-19 13:57:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3066
2013-09-19 13:58:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3066
2013-09-16 02:07:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2314
2013-09-16 02:08:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2314
2013-09-16 21:11:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1835
2013-09-16 21:12:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1835
2013-09-17 01:05:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1865
2013-09-17 02:08:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1889
2013-09-17 21:19:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:20:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:20:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:21:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:22:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:22:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-09-17 21:28:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3227
2013-07-04 11:30:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1684
2013-07-04 11:31:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1684
2013-09-25 10:53:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2779
2013-09-25 10:54:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2779
2013-09-26 10:48:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3017
2013-09-26 13:53:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2782
2013-09-24 11:11:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73
2013-09-24 11:12:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73
2013-09-24 11:12:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73
2013-09-25 00:08:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2721
2013-09-25 00:09:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2721
2013-09-25 01:48:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2708
2013-09-25 01:49:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2708
2013-09-25 01:50:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2708
2013-09-25 02:43:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2701
2013-09-25 02:44:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2701
2013-09-26 21:09:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3234
2013-09-26 21:34:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3234
2013-09-26 21:39:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3234
2013-09-26 23:18:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2777
2013-09-27 00:07:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2772
2013-09-27 00:08:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2772
2013-09-27 01:09:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2768
2013-07-08 10:25:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1695
2013-09-27 01:10:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2768
2013-09-27 21:41:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2760
2013-09-27 21:44:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2760
2013-07-08 10:26:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1695
2013-09-30 09:42:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3459
2013-09-30 09:42:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3459
2013-07-08 10:27:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1695
2013-09-30 10:43:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2979
2013-09-30 10:43:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2979
2013-07-08 10:27:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1695
2013-10-02 14:06:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2557
2013-10-02 14:07:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2557
2013-10-03 09:16:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3456
2013-10-03 09:17:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3456
2013-10-03 09:36:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3165
2013-10-03 13:21:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2570
2013-10-03 13:21:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2570
2013-09-30 10:42:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,13741
2013-09-30 10:42:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,13741
2013-09-30 13:25:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,15291
2013-09-30 13:26:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14787
2013-09-30 13:26:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14787
2013-07-09 09:51:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1761
2013-07-09 11:09:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1738
2013-09-24 11:13:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73
2013-07-09 11:10:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1738
2013-09-25 09:03:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,147
2013-09-23 22:53:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:53:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:54:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:54:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:55:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:55:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:56:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:57:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:57:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:58:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:58:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-09-23 22:59:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3244
2013-10-03 09:22:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,76
2013-10-03 09:22:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,76
2013-09-30 10:44:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2979
2013-10-08 14:04:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,56
2013-10-08 15:13:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3371
2013-10-08 15:14:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3370
2013-10-11 09:10:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14159
2013-10-11 09:35:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3229
2013-10-11 09:38:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3229
2013-10-16 09:07:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,0
2013-10-16 09:08:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,0
2013-10-07 13:16:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,13792
2013-10-07 13:17:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,13792
2013-10-09 10:53:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3213
2013-10-09 11:16:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,49
2013-10-09 11:16:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,49
2013-10-09 11:17:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,49
2013-10-09 11:17:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,49
2022-02-07 13:49:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14159
2013-07-17 12:00:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1826
2013-07-17 12:01:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1826
2013-07-17 13:37:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1823
2013-07-17 13:37:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1823
2013-07-18 08:47:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1954
2013-07-18 08:48:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1954
2013-07-17 10:14:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1804
2013-07-17 10:15:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1804
2013-07-17 10:15:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1804
2013-07-17 10:16:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1805
2013-07-17 12:06:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1826
2013-07-18 09:39:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1944
2013-07-18 09:42:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1944
2013-07-18 09:43:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1944
2013-07-18 09:44:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1944
2013-07-18 11:01:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1939
2013-07-18 11:02:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1939
2013-07-18 12:04:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1927
2013-07-16 08:48:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1746
2013-07-16 08:49:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1746
2013-07-17 12:08:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1826
2013-06-20 13:36:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3398
2013-08-02 11:53:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,657
2013-08-08 10:23:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,861
2013-06-24 12:12:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1661
2013-08-08 10:23:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,861
2013-06-24 12:14:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1661
2013-06-24 13:25:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-08-13 10:39:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1086
2013-06-24 13:26:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-06-24 14:02:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-06-24 14:03:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-06-24 14:04:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-08-13 10:37:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1086
2013-06-24 14:05:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1454
2013-06-25 08:59:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1307
2013-08-19 14:29:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,714
2013-08-19 14:30:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,714
2013-06-25 09:00:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1307
2013-08-20 10:31:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-08-20 10:32:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-08-20 10:33:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-08-20 10:34:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-08-20 10:35:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-08-20 10:35:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73989
2013-06-25 09:55:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1303
2013-08-20 11:47:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73988
2013-08-20 11:48:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73988
2013-06-25 09:56:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1303
2013-06-25 09:57:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1303
2013-06-25 09:58:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1303
2013-08-22 13:54:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,553
2013-08-22 13:56:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,553
2013-08-22 13:57:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,553
2013-08-21 13:17:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,495
2013-08-21 13:20:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,495
2013-08-21 09:00:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3225
2013-08-21 09:00:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,3225
2013-08-22 09:21:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,167
2013-08-22 09:22:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,167
2013-08-26 13:27:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2109
2013-08-27 08:39:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2031
2013-08-27 08:39:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2031
2013-08-27 09:44:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2037
2013-08-27 09:44:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2037
2013-08-27 09:45:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2037
2013-08-27 09:46:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2037
2013-08-28 08:48:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2049
2013-08-28 08:50:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2049
2013-08-28 09:57:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2071
2013-08-28 09:57:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2071
2013-08-28 09:58:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2071
2013-08-28 09:58:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2071
2013-08-28 13:48:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2149
2013-08-28 13:49:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,2149
2013-08-29 08:26:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14535
2013-08-29 08:26:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14535
2013-08-29 08:28:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14535
2013-07-03 09:59:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,1726
2013-08-29 08:29:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14535
2013-08-29 08:29:00,1899,12,30,5,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,14535
2013-08-30 09:01:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-30 09:01:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-30 09:02:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-30 09:02:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-30 09:03:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-30 09:03:00,1899,12,30,6,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,73992
2013-08-26 09:43:00,1899,12,30,2,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,764
2013-08-27 11:15:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,890
2013-08-27 11:16:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,890
2013-08-27 11:18:00,1899,12,30,3,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,890
2013-08-28 08:38:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,546
2013-08-28 08:39:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,546
2013-08-28 08:40:00,1899,12,30,4,BBH,RPNT1014,METL,OSP,1899-12-30 00:00:00,546
2013-09-17 09:40:00,1899,12,30,3,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,19
2013-09-17 09:41:00,1899,12,30,3,SWNG,RPNT1009,METL,OSP,1899-12-30 00:00:00,19
2013-09-18 12:11:00,1899,12,30,4,SWNG,RPNT1009,METL,OSP,1899-12-30 00:00:00,156
2013-07-17 13:26:00,1899,12,30,4,THP,RPNT1065,METL,OSP,1899-12-30 00:00:00,1823
2013-08-13 08:32:00,1899,12,30,3,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,644
2013-08-13 13:08:00,1899,12,30,3,OTHER,RPNT1137,METL,OSP,1899-12-30 00:00:00,650
2013-08-19 13:12:00,1899,12,30,2,SWNG,RPNT1009,METL,OSP,1899-12-30 00:00:00,412
2013-08-20 13:27:00,1899,12,30,3,SWNG,RPNT1009,METL,OSP,1899-12-30 00:00:00,365
2013-08-21 11:52:00,1899,12,30,4,SWNG,RPNT1009,METL,OSP,1899-12-30 00:00:00,455
2013-08-27 13:36:00,1899,12,30,3,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,3075
2013-08-27 13:38:00,1899,12,30,3,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,3075
2013-08-28 14:52:00,1899,12,30,4,OGE,RPNT1064,METL,OSP,1899-12-30 00:00:00,2332
2013-08-28 15:01:00,1899,12,30,4,SPTY,RPNT1021,METL,OSP,1899-12-30 00:00:00,2332
2013-08-29 08:55:00,1899,12,30,5,THP,RPNT1065,METL,OSP,1899-12-30 00:00:00,3238
2013-08-29 08:56:00,1899,12,30,5,THP,RPNT1065,METL,OSP,1899-12-30 00:00:00,3238
2013-08-29 09:00:00,1899,12,30,5,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,3457
2013-08-29 09:00:00,1899,12,30,5,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,3457
2013-08-29 11:08:00,1899,12,30,5,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,3147
2013-08-29 11:09:00,1899,12,30,5,THP,RPNT1065,METL,OSP,1899-12-30 00:00:00,3147
2013-09-05 13:37:00,1899,12,30,5,CLIM,RPNT1022,METL,OSP,1899-12-30 00:00:00,1984
